0.0,0.0
0.0,0.0
0.355,0.0
0.26,0.135
0.0,0.249
0.301,0.0
0.0,0.106
0.0,0.0
0.0,0.121
0.0,0.0
0.136,0.1
0.0,0.0
0.154,0.058
0.0,0.0
0.0,0.17
0.0,0.0
0.0,0.0
0.082,0.0
0.251,0.0
0.0,0.0
0.0,0.215
0.0,0.14
0.0,0.0
0.149,0.0
0.0,0.342
0.0,0.0
0.136,0.1
0.0,0.118
0.367,0.0
0.0,0.0
0.0,0.194
0.0,0.0
0.0,0.0
0.0,0.0
0.071,0.142
0.0,0.0
0.0,0.0
0.431,0.0
0.231,0.0
0.096,0.0
0.0,0.0
0.251,0.0
0.0,0.159
0.266,0.0
0.0,0.0
0.0,0.0
0.0,0.141
0.0,0.081
0.0,0.0
0.0,0.263
0.0,0.194
0.25,0.158
0.0,0.0
0.12,0.0
0.0,0.141
0.128,0.0
0.128,0.0
0.0,0.139
0.431,0.0
0.091,0.0
0.148,0.0
0.0,0.25
0.0,0.141
0.0,0.0
0.0,0.0
0.167,0.118
0.11,0.25
0.0,0.0
0.0,0.252
0.0,0.0
0.0,0.0
0.183,0.0
0.191,0.0
0.227,0.166
0.094,0.104
0.0,0.0
0.0,0.266
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.103
0.149,0.0
0.094,0.103
0.0,0.0
0.302,0.0
0.0,0.444
0.189,0.0
0.0,0.462
0.0,0.0
0.188,0.0
0.0,0.239
0.0,0.222
0.0,0.279
0.0,0.202
0.111,0.17
0.128,0.0
0.076,0.29
0.0,0.0
0.136,0.1
0.0,0.108
0.0,0.0
0.0,0.281
0.0,0.226
0.0,0.059
0.0,0.0
0.16,0.0
0.046,0.0
0.0,0.0
0.0,0.184
0.176,0.264
0.158,0.0
0.136,0.1
0.0,0.175
0.103,0.17
0.0,0.0
0.0,0.0
0.072,0.364
0.0,0.0
0.231,0.0
0.0,0.0
0.0,0.0
0.0,0.518
0.0,0.227
0.149,0.0
0.0,0.203
0.228,0.0
0.0,0.319
0.0,0.182
0.0,0.141
0.0,0.0
0.0,0.0
0.0,0.242
0.388,0.0
0.318,0.0
0.109,0.127
0.0,0.108
0.208,0.0
0.0,0.093
0.0,0.0
0.142,0.356
0.179,0.0
0.0,0.0
0.128,0.0
0.149,0.0
0.1,0.245
0.0,0.0
0.118,0.268
0.0,0.0
0.0,0.0
0.0,0.185
0.0,0.0
0.0,0.156
0.0,0.0
0.0,0.146
0.0,0.159
0.0,0.0
0.11,0.11
0.128,0.0
0.0,0.0
0.0,0.0
0.174,0.15
0.0,0.0
0.135,0.0
0.0,0.266
0.104,0.0
0.0,0.197
0.0,0.0
0.0,0.0
0.0,0.39
0.0,0.197
0.144,0.098
0.136,0.1
0.0,0.141
0.0,0.0
0.237,0.186
0.0,0.278
0.0,0.0
0.0,0.0
0.0,0.194
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.114,0.0
0.0,0.175
0.0,0.272
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.171
0.0,0.108
0.179,0.0
0.0,0.343
0.0,0.141
0.0,0.0
0.111,0.181
0.0,0.0
0.0,0.344
0.251,0.0
0.0,0.0
0.0,0.29
0.124,0.0
0.3,0.053
0.0,0.0
0.0,0.0
0.0,0.0
0.162,0.0
0.136,0.166
0.0,0.0
0.211,0.0
0.0,0.0
0.139,0.0
0.252,0.14
0.108,0.096
0.0,0.0
0.171,0.0
